X,Y,id,hhid3,area,perimeter,Net_main,net_pbo,dname2019,ADM4_EN
31.3375549809218,1.01370168442498,525,5205,0.000083,0.041660,1,1,KAKUMIRO,Kisiita
31.3743010926599,1.04967907758968,526,5204,0.000062,0.035502,1,1,KAKUMIRO,Kisiita
31.3753245666309,1.13434070016518,529,5201,0.000078,0.040596,1,1,KAKUMIRO,Kisiita Town Council
31.1960194517568,0.767745574789143,496,5504,0.000152,0.049399,1,1,KIBAALE,Matale
31.3829780215402,1.0093311928713,523,5207,0.000067,0.032627,1,1,KAKUMIRO,Mpasaana
31.4521829203846,1.02943877756048,524,5206,0.000059,0.042377,1,1,KAKUMIRO,Mpasaana
31.3003063553555,1.08879181893702,532,5108,0.000107,0.048945,2,2,KAKUMIRO,Nalweyo
31.3805351181733,0.966239491590672,520,5210,0.000142,0.047388,1,1,KAKUMIRO,Nkooko
31.43529584389,0.848989694506451,521,5209,0.000028,0.028084,1,1,KAKUMIRO,Nkooko
31.4476044911802,0.967630605531804,522,5208,0.000065,0.034547,1,1,KAKUMIRO,Nkooko
31.192665744095,0.658813755550972,491,5509,0.000134,0.047469,1,1,KIBAALE,Nyamarwa
31.2442515337981,0.66913940931486,492,5508,0.000022,0.022010,1,1,KIBAALE,Nyamarwa
30.1612363682899,0.57936378699497,671,3709,0.000033,0.025026,3,1,BUNYANGABU,Buheesi Town Council
30.1217574914461,0.379220797241622,769,2801,0.000028,0.023115,,,KASESE,Buhuhira
30.1007048828187,0.710471688274017,1029,201,0.000007,0.011218,,,BUNDIBUGYO,Bukonzo
30.0653842513898,0.699513105486404,1017,303,0.000006,0.010977,,,BUNDIBUGYO,Bundibugyo Town Council
30.0730940518814,0.699581522198269,1018,302,0.000012,0.014682,,,BUNDIBUGYO,Bundibugyo Town Council
30.0281944488526,0.671470255431592,1016,304,0.000013,0.018386,,,BUNDIBUGYO,Busaru
29.9588982958487,0.634565252366381,1019,301,0.000012,0.014470,,,BUNDIBUGYO,Busunga Twon Council
29.9964724998087,0.623704069836502,1026,204,0.000013,0.024183,,,BUNDIBUGYO,Butama-Mitunda Town Council
30.2102616906146,0.755943870737489,611,4309,0.000011,0.017343,2,2,NTOROKO,Butungama
30.3946882179249,1.15915721109607,619,4301,0.000441,0.094939,2,2,NTOROKO,Butungama
30.1824148486317,0.930335923803045,618,4302,0.000080,0.056635,2,2,NTOROKO,Bweramule
30.1124714381671,0.473885652230867,768,2802,0.000010,0.014334,,,KASESE,Bwesumbu
30.030804954833,0.637078187433253,1027,203,0.000001,0.005704,,,BUNDIBUGYO,Harugale
30.0783884676351,0.681504855539688,1028,202,0.000007,0.010021,,,BUNDIBUGYO,Harugale
30.1617663894801,0.478795493422905,678,3702,0.000064,0.030434,3,1,BUNYANGABU,Kabonero
29.9939954439511,0.593925798942173,1020,210,0.000015,0.017546,,,BUNDIBUGYO,Kagugu
30.2269879771381,0.861258146487598,614,4306,0.000039,0.039135,2,2,NTOROKO,Karugutu
30.2259714355989,0.783159222083663,613,4307,0.000020,0.022281,2,2,NTOROKO,Karugutu Town Council
30.1392307607219,0.516419255882807,677,3703,0.000018,0.018058,3,1,BUNYANGABU,Katebwa
30.2447294899914,0.45580171606579,676,3704,0.000115,0.046824,3,1,BUNYANGABU,Kibiito
30.2132369001514,0.729908943809292,663,3807,0.000035,0.023760,2,2,KABAROLE,Kicwamba
30.1862187160619,0.710984254068523,665,3805,0.000013,0.014704,2,2,KABAROLE,Kicwamba
30.0710827404602,0.727331825152363,1015,305,0.000002,0.006006,,,BUNDIBUGYO,Kirumya
30.2344769528628,0.494484899588385,674,3706,0.000014,0.016213,3,1,BUNYANGABU,Kisomoro
30.1777323690162,0.502880266839653,675,3705,0.000008,0.015813,3,1,BUNYANGABU,Kisomoro
29.9850937811482,0.700193325687194,1013,307,0.000004,0.008889,,,BUNDIBUGYO,Kisubba
29.9955373383976,0.712917163757489,1014,306,0.000010,0.018035,,,BUNDIBUGYO,Kisubba
30.2191025935458,0.539802021083002,679,3701,0.000071,0.034768,3,1,BUNYANGABU,Kiyombya
30.1695928050578,0.414757893326481,764,2806,0.000019,0.027874,,,KASESE,Kyabarungira
30.1509021115487,0.572370765909172,670,3710,0.000065,0.032889,3,1,BUNYANGABU,Kyamukube Town Council
30.130701485542,0.335111344631972,761,2809,0.000009,0.013541,,,KASESE,Maliba
30.106138131028,0.364746593923397,762,2808,0.000046,0.034334,,,KASESE,Maliba
30.0666804175808,0.345851140629772,763,2807,0.000006,0.009940,,,KASESE,Maliba
30.0154816936449,0.648458288000776,1012,308,0.000011,0.014201,,,BUNDIBUGYO,Mirambi
30.169352045921,0.642945157648459,661,3809,0.000046,0.033402,2,2,KABAROLE,Mugusu
30.2174618798246,0.628483735835247,660,3810,0.000014,0.016681,2,2,KABAROLE,Mugusu Town Council
30.0346754622379,0.62387326619788,1025,205,0.000010,0.013041,,,BUNDIBUGYO,Nduguto
30.1164526964692,0.743573325294807,1023,207,0.000006,0.013713,,,BUNDIBUGYO,Ngamba
30.1249580893731,0.737112894158295,1024,206,0.000006,0.013839,,,BUNDIBUGYO,Ngamba
30.1260898157226,0.796443671995218,1021,209,0.000010,0.012930,,,BUNDIBUGYO,Ntotoro
30.077697011476,0.777082967353286,1022,208,0.000007,0.017123,,,BUNDIBUGYO,Ntotoro
29.9880906180751,0.677827534419739,1010,310,0.000003,0.008805,,,BUNDIBUGYO,Nyahuka Town Council
30.0062409579142,0.673243968190635,1011,309,0.000011,0.021226,,,BUNDIBUGYO,Nyahuka Town Council
30.2243129872444,0.381239352843089,672,3708,0.000017,0.020415,3,1,BUNYANGABU,Rwimi Town Council
33.5993684116292,0.624316808341732,245,8005,0.000005,0.009042,4,2,BUGWERI,Bugweri Town Council
33.6196411730788,0.620925740386485,247,8003,0.000002,0.006271,4,2,BUGWERI,Bugweri Town Council
33.6202791540908,0.776758185445738,249,8001,0.000010,0.014509,4,2,BUGWERI,Busembatia Town Council
33.4815325388957,0.472420995976229,125,9205,0.000024,0.023528,2,2,MAYUGE,Buwaaya
33.5188780385269,0.532121047013534,126,9204,0.000062,0.033559,2,2,MAYUGE,Buwaaya
33.6491341232223,0.700434830881254,246,8004,0.000061,0.039937,4,2,BUGWERI,Buyanga
33.6141260770705,0.666481889919782,248,8002,0.000030,0.024865,4,2,BUGWERI,Buyanga
33.6454404331544,0.592772024439356,244,8006,0.000029,0.023242,4,2,BUGWERI,Ibulanku
33.586325834772,0.567328053636746,243,8007,0.000049,0.032493,4,2,BUGWERI,Igombe
33.5483939125324,0.402314749364777,122,9208,0.000025,0.020551,2,2,MAYUGE,Kigandalo
33.6336873659902,0.424127006068221,123,9207,0.000029,0.024362,2,2,MAYUGE,Kigandalo
33.5919339094313,0.434447124971025,124,9206,0.000038,0.029493,2,2,MAYUGE,Kigandalo
33.6116406235469,0.504431035755194,242,8008,0.000027,0.020291,4,2,BUGWERI,Makuutu
33.5358975294307,0.494586780152502,120,9210,0.000094,0.037237,2,2,MAYUGE,Mpungwe
33.5309573513554,0.464215810465364,121,9209,0.000059,0.032373,2,2,MAYUGE,Mpungwe
33.510423839754,0.642515958765091,223,8207,0.000033,0.024424,1,1,IGANGA,Nakalama
33.4939504877646,0.61855989225066,224,8206,0.000004,0.008962,1,1,IGANGA,Nakalama
33.4919453587486,0.630400755952358,225,8205,0.000007,0.011905,1,1,IGANGA,Nakalama
33.5357407362743,0.559558107772664,220,8210,0.000012,0.014627,1,1,IGANGA,Nakigo
33.5334550515717,0.60610991974057,221,8209,0.000014,0.016789,1,1,IGANGA,Nakigo
33.4921529975263,0.604307098144695,222,8208,0.000007,0.011567,1,1,IGANGA,Nakigo
33.5962316188102,0.744796216356088,240,8010,0.000042,0.033763,4,2,BUGWERI,Namalemba
33.6062124576217,0.78093970014277,241,8009,0.000033,0.024079,4,2,BUGWERI,Namalemba
33.5139485932344,0.757042171275476,217,8303,0.000020,0.021124,2,2,IGANGA,Nambale
33.5026126973796,0.815882025282307,218,8302,0.000059,0.033397,2,2,IGANGA,Nambale
33.4971885335304,0.842915984643873,219,8301,0.000004,0.009611,2,2,IGANGA,Nambale
33.5106701895945,0.680393314167658,214,8306,0.000046,0.033435,2,2,IGANGA,Namungalwe
33.4968561682324,0.721767301673169,215,8305,0.000008,0.012353,2,2,IGANGA,Namungalwe
33.5169141243788,0.717978912626397,216,8304,0.000041,0.025855,2,2,IGANGA,Namungalwe
30.4805194434795,1.05448793609905,617,4303,0.000002,0.009509,2,2,NTOROKO,Kanara
30.5363615422911,1.05258467797945,615,4305,0.000001,0.004142,1,1,NTOROKO,Kanara Town Council
30.5378228751356,1.05263784396357,616,4304,0.000001,0.003873,1,1,NTOROKO,Kanara Town Council
30.9460479276482,1.01757708493135,501,5409,0.000088,0.044156,,,KAGADI,Mabaale
30.9652084484875,1.03280719840105,502,5408,0.000012,0.019664,,,KAGADI,Mabaale
30.6798778095273,1.05102760821628,514,5306,0.000024,0.018921,,,KAGADI,Mpeefu
30.6899245703621,1.02864549731719,515,5305,0.000003,0.006739,,,KAGADI,Mpeefu
30.9810291925152,1.10146473812296,500,5410,0.000028,0.022369,,,KAGADI,Paacwa
30.7780707849915,1.06161715396498,511,5309,0.000016,0.019778,,,KAGADI,Rugashari
30.3316881445252,-0.278454230039912,489,5601,0.000025,0.021308,3,1,BUHWEJU,Bihanga
30.1842011676339,-0.448543937798365,709,3401,0.000010,0.012803,1,1,BUSHENYI,Bitooma
30.4925746742238,-0.313374076763662,488,5602,0.000087,0.038199,3,1,BUHWEJU,Bitsya
30.4910936980859,-0.17453511524374,1032,108,0.000002,0.007511,1,1,IBANDA,Bufunda Division
30.5273441890952,-0.401099395931892,568,4802,0.000013,0.018093,,,MBARARA,Bukiro
30.2591662196876,-0.388203481068477,486,5604,0.000124,0.046250,3,1,BUHWEJU,Burere
30.3281692859675,-0.402180508087303,487,5603,0.000060,0.034283,3,1,BUHWEJU,Burere
30.3383594640972,-0.3074394506166,485,5605,0.000042,0.027728,3,1,BUHWEJU,Engaju
30.4820928669271,-0.089371419016163,1030,110,0.000020,0.027241,1,1,IBANDA,Kagango Division
30.465447927538,-0.13781843579754,1031,109,0.000005,0.013983,1,1,IBANDA,Kagango Division
30.5741652329772,-0.26158853107102,566,4804,0.000026,0.027054,,,MBARARA,Kagongi
30.5181928555011,-0.284734978581484,567,4803,0.000029,0.023386,,,MBARARA,Kagongi
30.1924021827532,-0.450988994364047,707,3403,0.000034,0.028463,1,1,BUSHENYI,Kakanju
30.2047214268362,-0.455593697902172,708,3402,0.000015,0.014505,1,1,BUSHENYI,Kakanju
30.4973560236792,-0.384371162668535,483,5607,0.000082,0.036688,3,1,BUHWEJU,Karungu
30.4641915672869,-0.363422307261567,484,5606,0.000011,0.017026,3,1,BUHWEJU,Karungu
30.1472500955947,-0.240287282199019,896,1504,0.000022,0.018746,1,1,RUBIRIZI,Katanda
30.1442988362789,-0.22699140537618,897,1503,0.000020,0.016975,1,1,RUBIRIZI,Katanda
30.1806028353917,-0.239871628888037,898,1502,0.000024,0.020948,1,1,RUBIRIZI,Katanda
30.2202846717613,-0.194028477928456,895,1505,0.000026,0.022488,1,1,RUBIRIZI,Katerera
30.164797273404,-0.199828560472304,893,1507,0.000037,0.023788,1,1,RUBIRIZI,Katerera Town Council
30.1680771311192,-0.195628030290868,894,1506,0.000004,0.010320,1,1,RUBIRIZI,Katerera Town Council
30.2456342426029,-0.160653209137028,890,1510,0.000012,0.015899,1,1,RUBIRIZI,Kyabakara
30.2220544268647,-0.168899580550623,891,1509,0.000021,0.017402,1,1,RUBIRIZI,Kyabakara
30.2838962743082,-0.484627980318574,695,3505,0.000016,0.016378,4,2,BUSHENYI,Kyabugimbi
30.2957948048867,-0.477390787027763,696,3504,0.000011,0.015997,4,2,BUSHENYI,Kyabugimbi
30.3310575593454,-0.465709523120401,919,1301,0.000043,0.025685,,,SHEEMA,Kyangyenyi
30.1123150521123,-0.278606091763823,903,1407,0.000018,0.017491,2,2,RUBIRIZI,Magambo
30.1488784205188,-0.252591705870791,904,1406,0.000041,0.026677,2,2,RUBIRIZI,Magambo
30.1228434855522,-0.246982969006382,905,1405,0.000014,0.016106,2,2,RUBIRIZI,Magambo
30.4595652439042,-0.485572155946827,918,1302,0.000036,0.027106,,,SHEEMA,Masheruka
30.451073616886,-0.460007132398515,917,1303,0.000038,0.031907,,,SHEEMA,Masheruka Twon Council
30.3340191827122,-0.384291083055433,482,5608,0.000038,0.024944,3,1,BUHWEJU,Nyakishana
30.5190799771854,-0.343341121708283,562,4808,0.000017,0.017933,,,MBARARA,Rubindi
30.5511501440503,-0.323191124557491,563,4807,0.000042,0.030441,,,MBARARA,Rubindi
30.2413494971944,-0.443802013183109,690,3510,0.000030,0.026031,4,2,BUSHENYI,Ruhumuro
30.2366572741622,-0.47806001414151,691,3509,0.000018,0.024992,4,2,BUSHENYI,Ruhumuro
30.4196457270584,-0.262791622736408,1035,105,0.000021,0.018612,1,1,IBANDA,Rukiri
30.5920220443033,-0.411090195075034,560,4810,0.000018,0.019924,,,MBARARA,Rwanyamahembe
30.5778914941433,-0.495617928562224,561,4809,0.000037,0.026945,,,MBARARA,Rwanyamahembe
30.4511231441295,-0.40404761922713,480,5610,0.000022,0.019524,3,1,BUHWEJU,Rwengwe
30.4056365273809,-0.338709916126472,481,5609,0.000029,0.024216,3,1,BUHWEJU,Rwengwe
31.7087176238741,1.68974252354865,800,2410,0.000010,0.018073,1,1,MASINDI,Central Division
31.7016686782941,1.68636071309272,801,2409,0.000015,0.017681,1,1,MASINDI,Central Division
31.7364822815273,1.68403424358681,802,2408,0.000032,0.022718,1,1,MASINDI,Central Division
31.7229169772013,1.6723526710011,803,2407,0.000007,0.010719,1,1,MASINDI,Central Division
31.7144261070026,1.68425067037158,804,2406,0.000015,0.016489,1,1,MASINDI,Central Division
31.7676371501498,1.73356246114687,809,2401,0.000083,0.043319,1,1,MASINDI,Kigulya Division
31.7711804237871,1.47353161937367,819,2301,0.000004,0.009570,1,1,MASINDI,Kimengo
31.7245887971632,1.66201081567494,805,2405,0.000040,0.025450,1,1,MASINDI,Nyangahya Division
31.5251616712416,2.15169001260087,1007,403,0.000030,0.027392,4,2,BULIISA,Buliisa
31.5022702095284,2.06572048529765,1008,402,0.000048,0.031662,4,2,BULIISA,Buliisa
31.8886360514037,1.84746925462744,957,903,0.000094,0.038554,2,2,KIRYANDONGO,Kigumba
31.9588229684498,1.87932933708259,958,902,0.000139,0.045859,2,2,KIRYANDONGO,Kigumba
32.045580444997,1.91598865311292,953,907,0.000190,0.054733,2,2,KIRYANDONGO,Kiryandongo
32.0975469088293,1.80721565528978,954,906,0.000211,0.063145,2,2,KIRYANDONGO,Kiryandongo
32.1714892377445,1.98342994140081,955,905,0.000016,0.015644,2,2,KIRYANDONGO,Kiryandongo
31.843670596433,1.76891332522543,817,2303,0.000204,0.073196,1,1,MASINDI,Miirya
31.8194481075959,1.63840426883183,818,2302,0.000038,0.027693,1,1,MASINDI,Miirya
31.4587528091353,2.19828530312093,1000,410,0.000177,0.074990,4,2,BULIISA,Ngwedo
31.5298152014044,2.24243581424662,1001,409,0.000194,0.055367,4,2,BULIISA,Ngwedo
29.9980046402216,-0.540641277119614,969,801,0.000021,0.023003,3,1,MITOOMA,Bitereko
29.8809660465121,-0.709336259473332,640,4010,0.000023,0.021784,4,2,RUKUNGIRI,Bugangari
29.880969163029,-0.65741502537272,641,4009,0.000183,0.061616,4,2,RUKUNGIRI,Bugangari
29.9588683995621,-0.743795590790244,638,4102,0.000063,0.034226,4,2,RUKUNGIRI,Buhunga
29.9778935825087,-0.722809283485742,639,4101,0.000032,0.024037,4,2,RUKUNGIRI,Buhunga
29.9797248514157,-0.836233935299038,648,4002,0.000042,0.025399,1,1,RUKUNGIRI,Buyanja
29.9229036126073,-0.847251553755092,649,4001,0.000052,0.029494,1,1,RUKUNGIRI,Buyanja
29.9707217607914,-0.817749316264924,642,4008,0.000039,0.026587,1,1,RUKUNGIRI,Buyanja Town Council
29.8607711855746,-0.605288227518935,636,4104,0.000039,0.035370,4,2,RUKUNGIRI,Bwambara
29.774867982029,-0.606887337653304,637,4103,0.000053,0.031721,4,2,RUKUNGIRI,Bwambara
30.0692444876587,-0.863855525435735,868,1802,0.000096,0.054217,1,1,NTUNGAMO,Bwongyera
30.0886062062758,-0.819086960957506,869,1801,0.000026,0.029708,1,1,NTUNGAMO,Bwongyera
29.9452694349324,-0.806892907870139,630,4110,0.000005,0.008937,4,2,RUKUNGIRI,Eastern Divison
30.0334975949158,-0.689854246924376,968,802,0.000016,0.017498,3,1,MITOOMA,Kabira
29.8181024166308,-0.805933435947282,588,4602,0.000036,0.031936,1,1,KANUNGU,Kambuga
29.791929993003,-0.859121189771509,589,4601,0.000026,0.021098,1,1,KANUNGU,Kambuga
29.7668603577567,-0.916701248056441,587,4603,0.000026,0.023077,1,1,KANUNGU,Kanungu Town Council
29.947162778142,-0.631868885391321,967,803,0.000014,0.015041,3,1,MITOOMA,Kanyabwanga
29.6929626947603,-0.804299007782525,586,4604,0.000080,0.049367,1,1,KANUNGU,Kanyantorogo
30.0154462235181,-0.634376065695422,966,804,0.000013,0.015305,3,1,MITOOMA,Kashenshero
30.0849680416784,-0.596381536775836,965,805,0.000025,0.023826,3,1,MITOOMA,Katenga
29.7595272208666,-0.781364713543829,585,4605,0.000015,0.019153,1,1,KANUNGU,Katete
30.0205036426933,-0.803822491117685,647,4003,0.000024,0.021959,1,1,RUKUNGIRI,Kebisoni
30.0818550671048,-0.268658687566422,906,1404,0.000013,0.016540,2,2,RUBIRIZI,Kichwamba
30.1115566504702,-0.209232036198713,907,1403,0.000010,0.018197,2,2,RUBIRIZI,Kichwamba
30.0903673362839,-0.244808000202427,908,1402,0.000008,0.012812,2,2,RUBIRIZI,Kichwamba
29.7023256553092,-0.698863317555444,576,4704,0.000059,0.033819,1,1,KANUNGU,Kihihi
29.7127433719105,-0.652725785909072,577,4703,0.000064,0.032217,1,1,KANUNGU,Kihihi
29.6763902520686,-0.734851939829794,574,4706,0.000094,0.038374,1,1,KANUNGU,Kihiihi Town Council
29.7010356368807,-0.749305168577906,575,4705,0.000001,0.003600,1,1,KANUNGU,Kihiihi Town Council
29.7031539814152,-0.870668718463391,583,4607,0.000040,0.026676,1,1,KANUNGU,Kirima
29.9413111565468,-0.523180811679518,964,806,0.000058,0.032121,3,1,MITOOMA,Kiyanga
30.0971984371411,-0.450453107494593,705,3405,0.000025,0.020473,1,1,BUSHENYI,Kyamuhunga
30.1348814108442,-0.385577553879917,706,3404,0.000020,0.023453,1,1,BUSHENYI,Kyamuhunga
30.0493015909299,-0.736439366875474,963,807,0.000063,0.032465,3,1,MITOOMA,Mayanga
30.0337881712126,-0.55551845517046,962,808,0.000037,0.026680,3,1,MITOOMA,Mitooma
30.0908359971195,-0.53290528178144,702,3408,0.000019,0.018576,1,1,BUSHENYI,Nyabubare
30.1035395670935,-0.594593218062728,703,3407,0.000014,0.018738,1,1,BUSHENYI,Nyabubare
30.1219468408297,-0.520782671955308,704,3406,0.000010,0.021563,1,1,BUSHENYI,Nyabubare
29.9000255875223,-0.743985614150557,634,4106,0.000017,0.017316,4,2,RUKUNGIRI,Nyakagyeme
29.8596489578817,-0.803922164269231,635,4105,0.000040,0.026188,4,2,RUKUNGIRI,Nyakagyeme
29.774243870835,-0.740282676211238,571,4709,0.000078,0.034422,1,1,KANUNGU,Nyamirama
29.7470967324543,-0.711905303830956,572,4708,0.000048,0.074319,1,1,KANUNGU,Nyamirama
29.8172236968849,-0.874941407032403,581,4609,0.000030,0.021184,1,1,KANUNGU,Rugyeyo
29.8360872958089,-0.86820318108041,582,4608,0.000012,0.016874,1,1,KANUNGU,Rugyeyo
29.957642485819,-0.720144208605101,631,4109,0.000014,0.016972,4,2,RUKUNGIRI,Ruhinda
29.9305540289152,-0.702728875127086,632,4108,0.000030,0.023104,4,2,RUKUNGIRI,Ruhinda
29.9948577216814,-0.710596870379683,960,810,0.000026,0.019932,3,1,MITOOMA,Rurehe
30.1213802676699,-0.328790626523088,900,1410,0.000021,0.022727,2,2,RUBIRIZI,Rutoto
30.0938878608836,-0.345071181904665,901,1409,0.000023,0.024157,2,2,RUBIRIZI,Rutoto
30.1193072882449,-0.362528958223493,902,1408,0.000024,0.031489,2,2,RUBIRIZI,Rutoto
29.8310746333,-0.787741545786504,633,4107,0.000026,0.021545,4,2,RUKUNGIRI,Rwerere Town Council
29.9265178256016,-0.79380118803087,626,4204,0.000007,0.012727,4,2,RUKUNGIRI,Southern Division
29.9240719703194,-0.798608662072267,627,4203,0.000013,0.015894,4,2,RUKUNGIRI,Southern Division
29.9311934952142,-0.820353962545295,628,4202,0.000021,0.020454,4,2,RUKUNGIRI,Southern Division
29.9242787945899,-0.828839745255822,629,4201,0.000040,0.026493,4,2,RUKUNGIRI,Southern Division
29.9202428730661,-0.774641785483208,620,4210,0.000026,0.020506,4,2,RUKUNGIRI,Western Division
29.9150399887702,-0.781937271602097,621,4209,0.000029,0.025114,4,2,RUKUNGIRI,Western Division
29.9085420719162,-0.769874888159936,622,4208,0.000011,0.014617,4,2,RUKUNGIRI,Western Division
29.9225797796847,-0.786095831648401,623,4207,0.000010,0.013883,4,2,RUKUNGIRI,Western Division
29.9166122528763,-0.792439248194364,624,4206,0.000002,0.009310,4,2,RUKUNGIRI,Western Division
29.9357170646086,-0.741660168936603,625,4205,0.000042,0.034320,4,2,RUKUNGIRI,Western Division
31.1292177261742,-0.812285342762245,999,501,0.000027,0.026580,3,1,ISINGIRO,Endiinzi
31.1530782257072,-0.828019089395443,990,510,0.000104,0.039037,3,1,ISINGIRO,Endiinzi Town Council
30.7680936712913,-0.864684538990952,986,604,0.000007,0.018864,2,2,ISINGIRO,Isingiro Town Council
30.8187917206916,-0.794619961802749,987,603,0.000010,0.012748,2,2,ISINGIRO,Isingiro Town Council
30.8592040322806,-0.710849905841722,984,606,0.000123,0.046496,2,2,ISINGIRO,Kabingo
30.8224305763194,-0.967395103575986,995,505,0.000072,0.036176,3,1,ISINGIRO,Kakamba
30.97860916452,-0.993841927314355,998,502,0.000038,0.029736,3,1,ISINGIRO,Kashumba
30.6453601101481,-0.938832106909039,974,706,0.000045,0.027435,1,1,ISINGIRO,Kikagate
30.6413731812903,-0.987411304322055,975,705,0.000014,0.020577,1,1,ISINGIRO,Kikagate
30.638232884856,-1.012614024086,976,704,0.000065,0.033175,1,1,ISINGIRO,Kikagate
30.7453728719235,-0.939328364687865,977,703,0.000068,0.037444,2,2,ISINGIRO,Kikagate
30.7473095287377,-0.672672054427205,982,608,0.000075,0.037753,2,2,ISINGIRO,Masha
30.6960116364463,-0.632296040636972,983,607,0.000095,0.042498,2,2,ISINGIRO,Masha
31.0406907627524,-0.942910188602448,996,504,0.000540,0.097321,3,1,ISINGIRO,Mbaare
31.0745710315889,-0.865974156977038,997,503,0.000051,0.029328,3,1,ISINGIRO,Mbaare
30.7879306466897,-0.93777144897579,994,506,0.000068,0.041812,3,1,ISINGIRO,Ngarama
31.0816002949483,-0.627945383485017,931,1109,0.000018,0.033640,1,1,KIRUHURA,Nyakashashara
30.6816176968101,-0.863523485069702,971,709,0.000034,0.023537,1,1,ISINGIRO,Nyakitunda
30.7149348260887,-0.838687040187028,972,708,0.000009,0.023560,1,1,ISINGIRO,Nyakitunda
30.671336490199,-0.906052205340229,973,707,0.000008,0.014861,1,1,ISINGIRO,Nyakitunda
31.0355986659977,-0.78166105257289,992,508,0.000081,0.053820,3,1,ISINGIRO,Rugaaga
31.0178044942149,-0.856883811053574,993,507,0.000194,0.065331,3,1,ISINGIRO,Rugaaga
31.0675040539467,-0.70725907549614,991,509,0.000160,0.060163,3,1,ISINGIRO,Rushasha
33.9847352813817,1.378415862824,199,8501,0.000120,0.045399,2,2,KUMI,Atutur
34.0764212345941,1.36981617706345,49,10001,0.000063,0.031237,2,2,BUKEDEA,Bukedea
34.0419464754771,1.35278153195736,48,10002,0.000017,0.016748,2,2,BUKEDEA,Bukedea Town Council
34.4207374936807,1.45423876220934,95,9505,0.000128,0.048624,1,1,BULAMBULI,Bunambutye
33.935477832666,1.38603999584489,198,8502,0.000104,0.038802,2,2,KUMI,Kanyum
34.0291019252796,1.24846894076205,44,10006,0.000095,0.070243,2,2,BUKEDEA,Kidongole
33.914996510417,1.61503639703798,197,8503,0.000143,0.049519,2,2,KUMI,Kumi
34.0633526431356,1.43952563915569,40,10010,0.000122,0.045137,2,2,BUKEDEA,Malera
34.1005867092535,1.37470379637787,41,10009,0.000092,0.039110,2,2,BUKEDEA,Malera
33.8514065027806,1.30538431880499,195,8505,0.000157,0.053090,2,2,KUMI,Mukongoro
33.7730087010604,1.33464392882799,196,8504,0.000056,0.030782,2,2,KUMI,Mukongoro
33.9134502347906,1.50958373169908,191,8509,0.000081,0.049871,2,2,KUMI,Northern Divison
33.993016284547,1.48348997548629,192,8508,0.000094,0.037030,2,2,KUMI,Ongino
34.0006812390163,1.60999831634073,193,8507,0.000094,0.039792,2,2,KUMI,Ongino
33.9799831138126,1.486852433271,190,8510,0.000123,0.057745,2,2,KUMI,Southern Division
30.0828167303715,0.316635346887087,777,2703,0.000039,0.024413,,,KASESE,Bugoye
30.0946611438827,0.269393922858561,778,2702,0.000013,0.023882,,,KASESE,Bugoye
30.0740625735593,0.302416464972427,779,2701,0.000022,0.024517,,,KASESE,Bugoye
30.0155928348713,0.192747369834487,760,2810,0.000002,0.010401,,,KASESE,Bulembia Division
29.7786261947952,0.035276814673207,799,2501,0.000014,0.014709,,,KASESE,Bwera
30.0834558029173,0.156217887633011,757,2903,0.000006,0.009727,,,KASESE,Central Division
30.0877603131143,0.167507427127526,758,2902,0.000027,0.023878,,,KASESE,Central Division
30.074074103815,0.158822849090335,759,2901,0.000003,0.009147,,,KASESE,Central Division
29.7575728478111,0.015742437284747,798,2502,0.000018,0.017180,,,KASESE,Isango
29.7335946522527,0.059797039968466,797,2503,0.000006,0.011332,,,KASESE,Karambi
29.8958187570186,-0.209992132932145,909,1401,0.000001,0.004748,2,2,RUBIRIZI,Katunguru
30.0217265814272,0.179909920537299,774,2706,0.000011,0.013328,,,KASESE,Kilembe
29.8857940770056,0.047951201519851,782,2608,0.000022,0.029632,,,KASESE,Kisinga Town Council
29.8947400778831,0.010085473898046,796,2504,0.000006,0.010832,,,KASESE,Kisinga Town Council
29.7392608385412,0.097737652084758,795,2505,0.000013,0.019019,,,KASESE,Kitholhu
29.9491316125833,0.108216849055415,788,2602,0.000021,0.021259,,,KASESE,Kyarumba
29.9243472196004,0.157053169624283,789,2601,0.000058,0.033771,,,KASESE,Kyarumba
29.9141343754858,0.09148589661303,787,2603,0.000027,0.024759,,,KASESE,Kyondo
29.983535740142,0.055655851632725,780,2610,0.000060,0.030877,,,KASESE,Lake Katwe
29.939839894666,0.022422763265225,781,2609,0.000013,0.039635,,,KASESE,Lake Katwe
29.9806408296255,0.153828966661934,785,2605,0.000039,0.028035,,,KASESE,Mahango
30.0250290649,0.1573829800768,786,2604,0.000017,0.020372,,,KASESE,Mahango
29.7705087162786,0.026913513554178,792,2508,0.000010,0.013556,,,KASESE,Mpondwe-Lhubiriha
29.7460281223159,0.024408402704809,793,2507,0.000010,0.013255,,,KASESE,Mpondwe-Lhubiriha
29.7629869951955,0.039062029708777,794,2506,0.000003,0.009922,,,KASESE,Mpondwe-Lhubiriha
30.0464970111707,0.086915848950178,772,2708,0.000014,0.023685,,,KASESE,Muhokya
30.0510929118844,0.053438759944849,773,2707,0.000002,0.007923,,,KASESE,Muhokya
29.837120286639,0.016908378121308,784,2606,0.000027,0.028965,,,KASESE,Munkunyu
